,회사명,회계년도,log(age),roa,cashflow,g,lvrg,주식수익률,시장가치대장부가치비율,최대주주지분율,주식수익률변동성,roa변동성,외국인지분율,소액주주지분율,총배당금,dps,시가배당률,dy변화,log시총,price
112,한화,2014,3.6635616461296463,-0.14,0.03692758064516129,-3.27,0.9032258064516129,-0.2028164581858232,0.19338714302996707,36.04,0.0465793305795181,0.9171877306927592,23.92,0.41957088790252395,34539368000.0,500.0,1.6,0.2524139336143229,28.48222297524957,31250
113,한화,2015,3.6888794541139363,0.09,0.06589486301369862,10.46,0.9041095890410958,0.2608309483864601,0.216470604242285,36.04,0.0483118501124403,1.1550036074979737,25.98,0.46213953583928546,34539368000.0,500.0,1.27,-0.135731613534125,28.713969415371047,39400
114,한화,2016,3.713572066704308,0.86,0.039337354838709676,13.88,0.9096774193548387,-0.0855249426007096,0.18616005489280063,36.05,0.0413508469671503,0.2451530134426248,24.51,0.6848427471461465,41447241000.0,600.0,1.71,0.1771688033982982,28.59697921254776,35050
115,한화,2017,3.7376696182833684,0.83,0.0321155625,6.97,0.9,0.1840228245363766,0.1962648891693245,36.05,0.0315215344289904,0.5237365750069397,25.65,0.7036152624507337,41447241000.0,600.0,1.45,-0.1008606103349739,28.76589702630381,41500
116,한화,2018,3.7612001156935624,0.48,0.016171764705882354,-3.3,0.9,-0.244578313253012,0.139560653845496,36.06,0.0427359690930281,0.4361574639202374,21.14,0.5018871783255147,48355114000.0,700.0,2.23,0.2763941126779294,28.48541786614609,31350
117,한화,2019,3.784189633918261,0.13,0.013834725274725275,3.43,0.9010989010989011,-0.2025518341307814,0.10325324707739893,38.09,0.0360378116823074,0.2112660250332109,17.9,0.48128406916151933,48355114000.0,700.0,2.8,0.1625189294977749,28.25907942393536,25000
118,한화,2020,3.8066624897703196,0.4,0.018025811518324608,1.02,0.9057591623036649,0.1319999999999999,0.11533715695967323,38.14,0.0784386159557718,0.3499999999999998,16.63,0.4084517835046176,48229106000.0,700.0,2.47,-0.090846472773572,28.38306540371635,28300
119,한화,2021,3.828641396489095,1.1,0.035782772277227724,3.75,0.8960396039603961,0.1095406360424027,0.11244234236411972,43.62,0.0414110963097337,0.1833939293797185,14.72,0.4378447688584926,51515893000.0,750.0,2.39,-0.0233246725664089,28.487011491981367,31400
121,현대백화점,2011,2.302585092994046,9.14,0.07349970127498379,13.26,0.38721329813604066,0.1684587813620071,1.3188393968309944,36.2,0.0550850805569642,0.2315887159024238,43.71,0.474068752058813,14973000000.0,650.0,0.4,-0.0212022076506029,28.969856370915583,163000
122,현대백화점,2012,2.3978952727983707,7.2,0.07995825987763144,5.62,0.40064962000562954,-0.0245398773006134,1.1496808687672637,36.16,0.0465113650632988,0.1637070554374497,36.97,0.4556862252104385,14973000000.0,650.0,0.41,0.0071174677688639,28.94501037232905,159000
123,현대백화점,2013,2.4849066497880004,6.14,0.06183983816337572,0.91,0.3668463462668126,0.0125786163522012,1.0625174137785172,36.15,0.0321658120155077,1.06226173799116,41.64,0.4645811520259788,14972871000.0,650.0,0.4,-0.0071174677688639,28.957510535093284,161000
124,현대백화점,2014,2.5649493574615367,5.16,0.0701128798434883,1.18,0.3333878731579614,-0.2360248447204969,0.7597052082756,36.08,0.0395268084150815,1.5213590415590046,34.04,0.5065834371722163,16124630000.0,700.0,0.57,0.1146033827390036,28.68829052548124,123000
125,현대백화점,2015,2.6390573296152584,4.73,0.06511049611660728,6.77,0.3457266448623161,0.0284552845528456,0.7344323786617314,36.08,0.0448584061540521,1.0202614044122869,33.76,0.49250717051268283,15953830000.0,700.0,0.55,-0.0128206884290613,28.7163484782764,126500
126,현대백화점,2016,2.70805020110221,5.04,0.06710179953425248,10.55,0.34561714582390857,-0.1383399209486165,0.5917672682857799,36.08,0.0285150452278932,0.7226571340084674,34.45,0.4502837118572375,15904830000.0,700.0,0.64,0.0564413109049517,28.567454052337965,109000
127,현대백화점,2017,2.772588722239781,4.52,0.06451467255300061,0.89,0.3186455333112989,-0.0412844036697247,0.5296011426610044,36.08,0.0358543252460625,0.2218858565419,25.42,0.49959955032041314,18045749000.0,800.0,0.77,0.0762833047496307,28.525293241513687,104500
128,현대백화점,2018,2.833213344056216,4.18,0.062291087148139246,0.76,0.30900070973133237,-0.1349282296650717,0.43809095842073764,36.08,0.0423371000755162,0.2615976554431109,30.26,0.508887171214319,20301467000.0,900.0,1.0,0.1221676339742074,28.380350437506955,90400
129,현대백화점,2019,2.8903717578961645,3.33,0.04951863352000304,18.08,0.34681605490686845,-0.0807522123893805,0.3905662950139478,36.08,0.0332494672326248,0.4331281565541532,29.13,0.508263432861555,22323186000.0,1000.0,1.2,0.0953101798043248,28.296150871970227,83100
130,현대백화점,2020,2.9444389791664403,1.29,0.029788343442023284,3.37,0.42204287799628576,-0.1407942238267148,0.3320425268416566,36.08,0.0549392827257867,0.612943716828876,13.65,0.5089712650060735,22089186000.0,1000.0,1.4,0.0870113769896296,28.14440403945436,71400
131,현대백화점,2021,2.995732273553991,2.64,0.05576461668822191,57.16,0.4173805913570887,0.0518207282913165,0.33632754693692435,36.08,0.035770644296322,1.4852721411691958,17.98,0.4775751811531113,24040705000.0,1100.0,1.46,0.0246926125903715,28.19492672887891,75100
133,고려산업,2011,3.044522437723423,3.5,0.03563093503290791,0.0,0.5511007894694702,0.0118343195266272,0.3038182007101482,53.4,0.0728253173693127,7.589868246550792,0.03,0.27224083955423994,724000000.0,150.0,4.39,0.3083013596545165,23.558455302188374,3415
134,고려산업,2012,3.091042453358316,5.69,-0.0570126213592233,8.05,0.5814201658576051,0.6067251461988303,0.4410706957524054,53.4,0.0560524118914561,2.4076336930687776,0.29,0.2761344738300903,724000000.0,150.0,2.73,-0.3681371512651816,24.033206064687064,5490
135,고려산업,2013,3.1354942159291497,3.2,0.030221380528110638,5.9,0.5515713313294424,0.046405823475887,0.4310469979358984,53.4,0.0412457528165648,1.1584616235911034,0.15,0.3048031380033822,603486000.0,25.0,2.17,-0.1626766457665349,24.079477663974885,1150
136,고려산업,2014,3.1780538303479458,5.94,0.10856236180807906,-8.55,0.512168842488448,0.6869565217391305,0.6356262919528103,53.4,0.0872477331747361,1.359301291105104,2.08,0.37633365644957734,1086274000.0,45.0,2.32,0.0462331950392078,24.60240369467496,1940
137,고려산업,2015,3.2188758248682006,3.42,0.05970770009815015,0.18,0.5039874030220244,0.0592783505154639,0.645944217464393,53.4,0.0675179853961989,1.5149367423537308,1.18,0.37541009866907515,724183000.0,30.0,1.46,-0.2998034329841256,24.659991569547923,2055
138,고려산업,2016,3.258096538021482,4.18,0.09399911822883153,-7.09,0.49345507137580136,2.2457420924574207,1.9565444724525323,51.2,0.1728136626134922,1.522410369556558,0.93,0.4425049093954652,724183000.0,30.0,0.45,-0.5285977935117884,25.837335581527256,6670
139,고려산업,2017,3.295836866004329,2.89,0.005480297503331076,1.3,0.5153117450470719,-0.5967016491754122,0.7558413475770638,47.4,0.1023290969587707,1.2926458653990796,1.4,0.4638925717012321,863500000.0,35.0,1.3,0.4613455665026209,24.92925691521347,2690
140,고려산업,2018,3.332204510175204,1.87,-0.02677909682009896,-9.22,0.5675091165277147,-0.1933085501858735,0.5857646110346415,47.4,0.0631804713432946,0.648408307575819,2.13,0.45517408681234633,740143000.0,30.0,1.38,0.0341913647482793,24.71444288915209,2170
141,고려산업,2019,3.367295829986474,2.25,0.050595593006925274,21.48,0.5359436292314398,0.5483870967741935,0.8744922291568019,47.4,0.1020066952913597,1.157626882894487,6.18,0.4358669055120557,740143000.0,30.0,0.89,-0.2305236586118323,25.15165669557484,3360
142,고려산업,2020,3.4011973816621555,3.2,-0.014291817690705847,-1.01,0.5260854107315182,0.4583333333333332,1.1906115852648604,47.4,0.1219505911467185,0.5154932912592972,1.04,0.4741264082872801,863500000.0,35.0,0.71,-0.1000834585569825,25.528950926716306,4900
143,고려산업,2021,3.4339872044851463,1.99,0.06200481988306544,12.06,0.5522077160041073,-0.4061224489795918,0.6792685088121602,47.4,0.0598231376803526,0.6850547423381644,1.75,0.4903210879962148,986857000.0,40.0,1.37,0.3263965846324713,25.00786880278313,2910
145,금강철강,2011,2.302585092994046,7.7,0.05594106093497778,14.4,0.34042603592642956,0.1255319148936169,0.5969495634258368,53.23,0.0807015923990534,1.345523442134448,0.95,0.22055790598290598,1735000000.0,100.0,3.78,-0.0956904802462541,24.62552937330612,2645
146,금강철강,2012,2.3978952727983707,6.66,0.07598099742113423,-11.49,0.29335634315276077,-0.1058601134215501,0.4881320034505123,53.23,0.0345630162427863,0.9021640649017232,0.07,0.3158107905982906,1759000000.0,100.0,4.23,0.0899707315734672,24.513636329939757,2365
147,금강철강,2013,2.4849066497880004,5.94,0.09429871091900478,-3.77,0.2670799260763979,0.0782241014799154,0.4973887766498184,53.23,0.018658818766097,0.8478993650978479,0.24,0.29380886752136753,1751281000.0,100.0,3.92,-0.0611027475726149,24.588951667166192,2550
148,금강철강,2014,2.5649493574615367,4.53,0.1330323660539695,-18.72,0.21852127493156043,0.0980392156862746,0.5246219873682963,53.23,0.0283640547051793,0.8848352012286428,0.12,0.33816004273504274,1751281000.0,100.0,3.57,-0.0737953255981034,24.682477725177016,2800
149,금강철강,2015,2.6390573296152584,5.21,0.04083463468623497,-20.48,0.20627160877541428,0.5357142857142858,0.7687958435207825,53.23,0.0707878897880552,1.0834666584625476,1.2,0.32878285256410256,1749781000.0,100.0,2.33,-0.3165409009137607,25.11147333069537,4300
150,금강철강,2016,2.70805020110221,4.23,0.06058744457790234,2.01,0.1924406779661017,0.2441860465116279,0.9195089929213452,53.23,0.0601986887217104,0.705147738657178,1.06,0.35255299145299146,1760068000.0,100.0,1.87,-0.1486602742208227,25.329954868903773,5350
151,금강철강,2017,2.772588722239781,2.25,-0.05632675560068932,21.2,0.1732220580994584,-0.3130841121495327,0.6401533479733502,53.31,0.0367715981432953,0.5021288015373452,1.92,0.3077207799145299,1720051000.0,100.0,2.72,0.2594116385135254,24.954411440660657,3675
152,금강철강,2018,2.833213344056216,3.99,0.11417306726437229,-1.1,0.18255399215886176,0.036734693877551,0.6540592588516878,53.31,0.0465565554974326,1.507890358525224,1.91,0.30418915598290597,1671130000.0,100.0,2.62,-0.0272496424473756,24.990487497134467,3810
153,금강철강,2019,2.8903717578961645,3.25,0.036236148018008126,-12.16,0.19422553347242047,-0.0669291338582677,0.6045951323212777,53.31,0.0282193474967307,1.0805554127392056,2.18,0.28257371794871794,1656884000.0,100.0,2.81,0.0511551633009299,24.92121337125106,3555
154,금강철강,2020,2.9444389791664403,2.07,0.02238139514768845,2.24,0.20115564589369891,-0.0168776371308017,0.5903311377785798,53.31,0.0379442008194993,0.8732315462311974,1.97,0.27518114316239317,1620300000.0,100.0,2.86,0.0130379943381297,24.90419168368163,3495
155,금강철강,2021,2.995732273553991,7.04,0.0903143421331637,34.84,0.2074886158821035,0.4592274678111587,0.7982608695652174,52.23,0.1172571493993073,0.9683663218706688,1.37,0.1989329594017094,1944360000.0,120.0,2.35,-0.1417068376397643,25.282098847726136,5100
157,대상홀딩스,2011,1.9459101490553132,4.82,0.023940276157777704,140.74,0.28053914372717675,0.219325153374233,0.34751949159332157,66.25,0.0402138469173061,0.6199193495931545,3.62,0.26338040708441923,5431880000.0,150.0,3.77,-0.1604202928408538,25.692695997509038,3975
158,대상홀딩스,2012,2.0794415416798357,6.44,0.04418244965608685,16.47,0.2703422557387917,0.6100628930817611,0.5275364933388641,67.77,0.0412280670903124,2.1300704213710877,3.61,0.24047350671748,4345504000.0,120.0,1.88,-0.5045560107523952,26.16896923976836,6400
159,대상홀딩스,2013,2.1972245773362196,6.29,0.09512125084351535,761.39,0.5710874049400088,0.3,0.33652500172016403,68.21,0.0364563046852783,2.3116228066014584,3.78,0.27570688362135787,4345505000.0,120.0,1.44,-0.165792254842744,26.43133350423585,8320
160,대상홀딩스,2014,2.302585092994046,4.36,0.08404308019742032,4.12,0.555547401060492,1.0192307692307692,0.6284531621096376,66.55,0.0647299707170876,0.8951536181013872,5.64,0.2462009981183865,6156131000.0,170.0,1.01,-0.1938633172341261,27.13405013581195,16800
161,대상홀딩스,2015,2.3978952727983707,2.27,0.046949520849207595,3.13,0.5976302495938204,0.1398809523809523,0.695466426559042,66.53,0.0528652693462162,1.1600143677271144,4.56,0.22475025086615028,6156131000.0,170.0,0.89,-0.0615578929994333,27.26497396502939,19150
162,대상홀딩스,2016,2.4849066497880004,2.6,0.02907838797600854,8.73,0.6094768507673028,-0.4621409921671018,0.3554591345906936,66.53,0.0600871997694628,2.0105306098971325,4.97,0.2586342332592098,6156131000.0,170.0,1.65,0.3379828109265798,26.64481514463833,10300
163,대상홀딩스,2017,2.5649493574615367,2.22,0.06990766236411507,1.98,0.5951666075725914,-0.0339805825242718,0.3360058964634042,66.53,0.0333089661510847,1.1235805860432688,5.29,0.28131466510300934,6518257000.0,180.0,1.81,0.0586248433475237,26.61024380057324,9950
164,대상홀딩스,2018,2.6390573296152584,1.73,0.05425864868667739,0.42,0.5836689369825714,-0.2100502512562814,0.26020592457698755,66.9,0.029025183602592,0.2064784088793176,5.39,0.2612726288336929,6880382000.0,190.0,2.42,0.1964560677288593,26.37445785584385,7860
165,대상홀딩스,2019,2.70805020110221,5.0,0.06838518109311881,4.55,0.5824672858474605,-0.1424936386768448,0.2019821493241784,67.3,0.0311353624589714,0.4361574639202392,4.95,0.2599486675029516,7242508000.0,200.0,2.97,0.1491255436245853,26.220731174326957,6740
166,대상홀딩스,2020,2.772588722239781,5.53,0.04713871170134895,5.68,0.5666958590400502,0.513353115727003,0.27875422296346936,67.3,0.0846321357399733,1.7635853632113572,5.82,0.3042642854803494,7966758000.0,220.0,2.16,-0.2281940671002784,26.635058969692963,10200
167,대상홀딩스,2021,2.833213344056216,4.27,0.006414602781508457,12.03,0.5887774434721698,-0.0490196078431373,0.23571021878702067,67.3,0.04470261526434,2.058065434657833,4.0,0.3112881510818159,8691009000.0,240.0,2.47,0.0935825663599472,26.58479713491208,9700
169,대정화금,2011,0.6931471805599453,10.12,0.08568592812470088,25.46,0.2275116818543914,0.06640625,1.4489521562605168,52.73,0.0702122267206472,2.6852250060904272,0.38,0.3803658053666598,2317000000.0,400.0,2.93,-0.130983620545724,25.093660138857175,13650
170,대정화금,2012,1.0986122886681098,5.26,0.09315059424846624,-1.53,0.17822698069488987,-0.3164835164835164,0.9645452844751845,52.73,0.0490194470808388,1.8785721528153605,0.94,0.45043971837861596,1585000000.0,273.6,2.93,0.0,24.713155632085464,9330
171,대정화금,2013,1.3862943611198906,12.43,0.06785743375686283,4.24,0.2638862584570658,0.0986066452304395,0.9018954509674977,52.73,0.054178437667943,2.6637567456507725,0.75,0.4689015723388778,1448257000.0,250.0,2.44,-0.1331679544958628,24.807198322810628,10250
172,대정화금,2014,1.6094379124341003,6.93,0.06005078546236895,5.03,0.2792693998866672,-0.0643902439024389,0.7813567009515865,52.73,0.0238375465415186,3.6597950762303615,0.52,0.4796501862757046,1448257000.0,250.0,2.61,0.0482363009594826,24.74064150612156,9590
173,대정화금,2015,1.791759469228055,7.7,0.11658539724988524,-4.44,0.20232722972838127,0.3555787278415014,0.9836846368651032,50.91,0.0649643005554949,3.751617428967581,0.54,0.45937368309067345,1512182000.0,250.0,1.92,-0.2121241560645992,25.08806303108759,13000
174,대정화금,2016,1.9459101490553132,7.08,0.06623663713975084,5.28,0.2324887536314542,-0.0269230769230769,0.8884301068774161,50.92,0.0348735867295315,2.978137001549794,1.05,0.4773303539736543,1512182000.0,250.0,1.98,0.0203396842371226,25.06077088879958,12650
175,대정화금,2017,2.0794415416798357,6.53,0.07910775301516042,9.11,0.12509670781893004,-0.0276679841897232,0.7766781168196604,50.49,0.0251701854153494,0.4082074635933666,1.22,0.44362057203739286,1674580000.0,270.0,2.2,0.0712275092883678,25.057760621753754,12300
176,대정화금,2018,2.1972245773362196,8.33,0.06934755813230539,11.03,0.1101770082069137,0.0447154471544715,0.7968839466007546,52.02,0.0486118694861024,0.5853488988059425,1.87,0.42630314302409544,2130117000.0,300.0,2.33,0.0398214941866716,25.236759501241124,12850
177,대정화금,2019,2.302585092994046,4.33,0.07114740264460406,7.82,0.19870492377434298,0.1634241245136187,0.8754131310923815,52.02,0.053579034444198,0.922406273468112,3.9,0.42302895713771255,2130117000.0,300.0,2.01,-0.1010322252315683,25.38812698973659,14950
178,대정화금,2020,2.3978952727983707,5.71,0.05581424685100991,0.73,0.20518149859630816,1.5351170568561874,2.1132564832107774,51.76,0.1366941601878009,2.003330560175561,0.62,0.447441492694654,2135457000.0,300.0,0.79,-0.5197244589081206,26.32328399874242,37900
179,대정화금,2021,2.4849066497880004,5.21,0.058077553675193745,10.9,0.1712434420847881,-0.4274406332453826,1.155249659048,51.37,0.0695275006881942,2.0317808280750485,0.76,0.46352500163064847,2151957000.0,300.0,1.38,0.2848848678307196,25.773323648832022,21700
181,대한제당,2011,3.784189633918261,1.21,0.0016401897445216596,6.76,0.7410501118540196,-0.2096273291925465,0.4368893588655123,49.54,0.0614327505753587,0.5750072463311513,4.43,0.33261288208909107,2496154000.0,375.0,1.57,-0.0306537410910023,25.915299172638814,23950
182,대한제당,2012,3.8066624897703196,1.81,-0.01687175823090972,5.48,0.7320943778073943,0.0834970530451866,0.4504468479574017,49.17,0.0389511144245108,0.4562163229580165,3.63,0.3204929735028074,4210229000.0,632.5,2.44,0.2915655724781786,25.99550245839379,25950
183,대한제당,2013,3.828641396489095,0.65,0.06733097672048662,-8.2,0.7172128276169549,0.0924750679963735,0.481213619576092,48.85,0.0527196089179112,0.5900282479113464,4.19,0.2034970008203795,3328205000.0,500.0,1.76,-0.2202407916562485,26.08395787895565,28350
184,대한제당,2014,3.8501476017100584,0.42,-0.007902345436262673,-3.15,0.7133853829747715,0.0352697095435685,0.4950096075041391,49.4,0.041609863680232,0.5801149311415225,4.77,0.2412691761834443,4393231000.0,550.0,2.2,0.1479201300766224,26.119426762037808,24950
185,대한제당,2015,3.871201010907891,-1.13,-0.004753767318769135,-1.15,0.7244110321208033,-0.1923847695390781,0.42117924510791194,48.96,0.0328808860119648,0.7450503338701352,3.34,0.25340672999847735,3594461000.0,450.0,2.23,0.0093313274288842,25.90575722823297,20150
186,대한제당,2016,3.8918202981106265,1.64,0.0717933693488299,-4.97,0.6284216786855996,0.1910669975186103,0.4736971817770325,49.31,0.0295796775090937,0.9681425514871244,2.68,0.2507160066253379,5367500000.0,650.0,2.71,0.1385497393847787,26.080606770188226,24000
187,대한제당,2017,3.912023005428146,0.91,0.009139714798719717,0.81,0.608124072965729,0.0208333333333332,0.4814632125664493,49.08,0.0223994814899959,1.388272307582341,2.67,0.23060911072192064,4541731000.0,550.0,2.24,-0.1354585468151057,26.101226057390964,24500
188,대한제당,2018,3.9318256327243257,0.85,0.011109243031397244,-5.06,0.6019437227530935,-0.2244897959183673,0.373223653245884,49.18,0.0304200044275511,1.435699597176698,2.33,0.24281295411471626,4541731000.0,550.0,2.89,0.1828358278261168,25.84699191900672,19000
189,대한제당,2019,3.9512437185814275,1.27,0.007444088702270043,-0.47,0.5938197086996457,0.05,0.38141680160549796,49.13,0.0538378871308799,0.4398105652816146,1.83,0.21926906803867238,5668442000.0,675.0,3.38,0.1186395667579998,25.895782083176154,19950
190,대한제당,2020,3.970291913552122,1.98,0.056495998220268004,0.84,0.5824897054718035,0.150375939849624,0.43160578784732456,48.41,0.0499577207863753,0.227156333832011,1.9,0.2283818401994814,7455883000.0,900.0,3.92,0.1162598061158619,26.05043132170651,22950
191,대한제당,2021,3.9889840465642745,1.71,-0.010013878151722505,0.0,0.5676196195518866,0.3159041394335511,0.533280063009981,48.38,0.0639038264533813,0.5711683931498079,2.4,0.31707145356043676,9866624000.0,110.0,3.64,-0.0585941642660527,26.324955309580783,3020
193,대한제분,2011,3.7376696182833684,0.64,0.00912517777909247,3.41,0.338789563982725,-0.0662983425414365,0.5110929777281495,35.82,0.0422733218656155,4.9523967261653565,12.21,0.3927863905325444,5339000000.0,3250.0,1.92,0.0419641990990322,26.377893080804466,169000
194,대한제분,2012,3.7612001156935624,3.64,0.022968414676166234,18.4,0.32922228767686645,-0.1775147928994083,0.3892512245398448,36.7,0.052700519588633,3.5548980294798898,8.23,0.4841781065088757,4107000000.0,2500.1,1.8,-0.0419641990990322,26.182468299012086,139000
195,대한제분,2013,3.784189633918261,2.05,0.06710654043119925,-2.84,0.32310744317453594,0.1043165467625899,0.4271246328323608,36.82,0.0388493611095732,2.5866645188994526,8.9,0.48353668639053254,3285488000.0,2000.0,1.3,-0.1967102942460541,26.28169493290865,153500
196,대한제분,2014,3.8066624897703196,4.1,0.07948455211232566,0.57,0.30618670741973963,0.013029315960912,0.42067594369750455,39.43,0.0462236042950108,1.5008997301618798,14.89,0.47450710059171597,4106860000.0,2500.0,1.61,0.126441098399498,26.29464009750068,155500
197,대한제분,2015,3.828641396489095,3.81,0.05987807144308966,-5.04,0.26636371961502125,0.1832797427652732,0.47336269269938214,41.58,0.0612117865458619,1.075654839311076,15.55,0.4345508875739645,3285488000.0,2000.0,1.09,-0.2221861553578823,26.46293012349038,184000
198,대한제분,2016,3.8501476017100584,3.11,0.09933342094190745,-2.22,0.23700194237430763,-0.0217391304347825,0.4595881232276321,41.03,0.0274013723382552,1.1093691901256335,12.62,0.41494615384615385,3285488000.0,2000.0,1.11,0.0095238815112554,26.440951216771605,180000
199,대한제분,2017,3.871201010907891,5.86,0.04964661084283003,0.41,0.18667555085395815,-0.0749999999999999,0.39608928953502776,41.9,0.0202346239257326,0.5089531740085104,13.41,0.40097455621301775,3290448000.0,2000.0,1.2,0.0417694128762949,26.362989675301893,166500
200,대한제분,2018,3.8918202981106265,5.74,0.01373788885385293,6.63,0.1855897095760528,0.0570570570570569,0.3971135039151942,41.9,0.0257928945923157,1.429160592795647,13.55,0.36045739644970415,4113060000.0,2500.0,1.42,0.0953101798043248,26.418478360919543,176000
201,대한제분,2019,3.912023005428146,1.77,0.003315044124523684,8.01,0.24401309309428817,-0.1619318181818182,0.3280590328592034,41.76,0.0381823005281766,1.5542307850938155,13.73,0.34211952662721895,3290448000.0,2000.0,1.36,-0.0251059211310763,26.241822541661268,147500
202,대한제분,2020,3.9318256327243257,1.99,0.04395623110390089,3.9,0.2802899859892338,0.1254237288135593,0.3592986159049896,42.59,0.0625289632162889,2.3274950769729545,10.47,0.3588905325443787,3290448000.0,2000.0,1.2,-0.0702042586732485,26.359982154237937,166000
203,대한제분,2021,3.9512437185814275,7.26,0.021684266797820824,14.54,0.3336713075060533,-0.0692771084337349,0.2965020020031387,42.43,0.0409846164582689,2.231285130442396,8.13,0.42298816568047337,4113060000.0,2500.0,1.62,0.1747169574087353,26.288188462219196,154500
205,세방전지,2011,3.2188758248682006,16.13,0.11641637783209895,20.71,0.31182205732535917,0.3399390243902438,1.2546414392590826,44.74,0.0390101951121359,2.9350014196475844,26.91,0.28491135714285715,4900000000.0,350.0,0.8,-0.0593165771564193,27.145375790692857,43950
206,세방전지,2012,3.258096538021482,13.18,0.18879537535143084,-11.27,0.24209636582979097,0.0728100113765641,1.127368181950154,41.42,0.025565200741993,0.8631531343471711,26.32,0.3156413571428571,4900000000.0,350.0,0.74,-0.0339015516756814,27.215657175641137,47150
207,세방전지,2013,3.295836866004329,8.53,0.06510196194254377,8.56,0.25525824045748013,0.1622481442205725,1.1838720578727029,41.42,0.038565180507579,1.9185497995447895,25.22,0.239445,4200000000.0,301.2,0.55,-0.1156301822952823,27.36601336051564,54800
208,세방전지,2014,3.332204510175204,6.83,0.08193729290760418,4.0,0.24654154351608126,-0.2791970802919707,0.7911267905860204,41.48,0.0275628637636344,3.831557559705108,28.82,0.30683514285714286,4168312000.0,300.0,0.76,0.1270588781189051,27.038623838468745,39500
209,세방전지,2015,3.367295829986474,7.85,0.06770615151091494,0.0,0.23299346901276238,0.0341772151898733,0.7445935917299205,41.5,0.0459808412934797,3.287222738625019,34.1,0.31540307142857144,4810112000.0,350.0,0.86,0.0552626786750494,27.072229987867683,40850
210,세방전지,2016,3.4011973816621555,6.01,0.07310399639201826,0.37,0.23927821957146012,-0.0844553243574051,0.6335071565982263,41.5,0.0261427016418921,0.8556479026640401,36.52,0.324076,4810112000.0,350.0,0.94,0.0421114853501268,26.98399387098216,37400
211,세방전지,2017,3.4339872044851463,5.97,0.07266011699480508,15.76,0.22280525603527307,-0.0441176470588234,0.5622565754811197,41.48,0.0215174441706728,0.9218098140795496,36.64,0.25631842857142856,5497271000.0,400.0,1.12,0.0887281156086844,26.938873435701687,35750
212,세방전지,2018,3.4657359027997265,8.0,0.11746705259754088,6.28,0.22516779317470206,0.0055944055944054,0.512299566484432,41.49,0.0350167683237436,1.0740577265678235,36.21,0.2605032857142857,6872188000.0,500.0,1.39,0.1198772772594981,26.944452250728727,35950
213,세방전지,2019,3.4965075614664802,5.64,0.036120266235958404,-3.55,0.3018481620981141,0.0375521557719054,0.4951217893409438,41.48,0.0379763604986442,1.1606463716395454,37.73,0.2665299285714286,6872188000.0,500.0,1.34,-0.0211424365738092,26.98131649321144,37300
214,세방전지,2020,3.5263605246161616,4.41,0.12229552148130539,9.99,0.249720010037376,0.8471849865951742,0.8489851960076749,41.54,0.0680536736309608,1.2779801772067418,27.53,0.29212757142857143,6701015000.0,500.0,0.73,-0.3020295208599225,27.594979344581283,68900
215,세방전지,2021,3.5553480614894135,5.33,0.006882052469410654,7.92,0.28045962681294934,0.1015965166908563,0.8767326732673267,41.55,0.0790888803463184,1.8243994445661769,26.11,0.28400021428571426,8043666000.0,600.0,0.79,0.034094211342976,27.691739850963256,75900
217,SK텔레콤,2011,3.1354942159291497,6.66,0.2588192563408028,2.71,0.4774398752359846,-0.1844329380324035,0.8973366298192842,25.22,0.038300826019209,1.7207653336040138,40.96,0.3076816798356014,656533000000.0,9420.1,6.66,0.1750374455029721,30.06687040017076,141500
218,SK텔레콤,2012,3.1780538303479458,4.47,0.15626357655221992,2.27,0.4977730547437841,0.0777422790202342,0.9579084021143853,25.22,0.0320914427713563,1.5363701810870103,44.14,0.3212492611527069,655133000000.0,9400.0,6.16,-0.0675020027799457,30.14173527913493,152500
219,SK텔레콤,2013,3.2188758248682006,6.17,0.13389912140424812,1.85,0.4669538878332361,0.5081711766494375,1.3109365359366396,25.22,0.0385346331760056,1.6187752572032146,48.01,0.3822819889467566,666374000000.0,9394.0,4.08,-0.3431987193821637,30.55264999201066,230000
220,SK텔레콤,2014,3.258096538021482,6.6,0.13161174180063848,3.38,0.4542754069259731,0.1652344832799939,1.419164795288655,25.23,0.035671254423695,1.1493621419436673,43.47,0.4026155643115211,666802000000.0,9400.0,3.51,-0.1190141080758035,30.705557663598324,268000
221,SK텔레콤,2015,3.295836866004329,5.36,0.13218841624273128,-0.16,0.4620942291140392,-0.1958910034602076,1.1318191452182567,25.22,0.0343629677316454,1.1263362434607769,39.38,0.4114177531980615,708112000000.0,10028.6,4.65,0.2253583916437627,30.487531592631267,215500
222,SK텔레콤,2016,3.332204510175204,5.54,0.13557449908459726,-0.26,0.485058007457417,0.0394276800602442,1.1222754004616415,25.22,0.029136708204119,0.6296295206971587,40.78,0.4244859767226522,706092000000.0,10000.0,4.46,-0.0342067554015361,30.526216734942505,224000
223,SK텔레콤,2017,3.367295829986474,8.21,0.11534459910196927,2.51,0.4606670316225279,0.1919633616228524,1.1957882122889534,25.22,0.0272725162757043,0.6700248751601198,41.43,0.4205045020905197,706092000000.0,10000.0,3.75,-0.1393041717102636,30.70181934148772,267000
224,SK텔레콤,2018,3.4011973816621555,8.26,0.1022580135051252,-3.69,0.4725118069536525,0.0093776456031433,0.9736756459710147,26.78,0.0318098905552015,1.5960263155725227,41.83,0.4111235827745699,717438000000.0,9982.5,3.7,-0.0105821093305369,30.71113907343652,269500
