번호,종목코드,종목명,시장구분,사업연도,결산월,업종,업종별 배당률,주식배당,현금배당_액면가,현금배당_주당배당금,현금배당_시가배당률,현금배당_배당성향,현금배당_기말주식수,현금배당_총배당금액
"1","095570","AJ네트웍스","KOSPI","2021","12","서비스업","0.43",,"1000","270","5","15.752","46822295","12087310320"
"2","006840","AK홀딩스","KOSPI","2021","12","기타금융",,,"5000","200","1.01","-1.309","13247561","2609099000"
"3","054620","APS홀딩스","KOSDAQ","2021","12","금융","1.34",,"500","100","0.8","7.799","20394221","1839385200"
"4","265520","AP시스템","KOSDAQ","2021","12","반도체","0.42",,"500","240","0.9","6.325","15281421","3615872160"
"5","211270","AP위성","KOSDAQ","2021","12","통신장비","0.28",,"500","70","0.5","53.203","15082304","745375120"
"6","027410","BGF","KOSPI","2021","12","기타금융",,,"1000","110","2.1","29.263","95716791","10527964370"
"7","282330","BGF리테일","KOSPI","2021","12","유통업","1.59",,"1000","3000","2","35.102","17283906","51825045000"
"8","032790","BNGT","KOSDAQ","2021","12","정보기기","0.73",,"500",,,,"29534345",
"9","138930","BNK금융지주","KOSPI","2021","12","기타금융",,,"5000","560","6.3","21.778","325935246","181681734640"
"10","001460","BYC","KOSPI","2021","12","섬유의복","0.53",,"5000","1500","0.32","4.228","624615","1262387250"
"11","013720","CBI","KOSDAQ","2021","12","운송장비·부품","0.36",,"100",,,,"52809535",
"12","001040","CJ","KOSPI","2021","12","기타금융",,,"5000","2300","2.7","9.571","29176998","77234117150"
"13","079160","CJ CGV","KOSPI","2021","12","서비스업","0.43",,"500",,,,"37953412",
"14","035760","CJ ENM","KOSDAQ","2021","12","방송서비스","0.89",,"5000","2100","1.5","19.13","21929154","43532199900"
"15","311690","CJ 바이오사이언스","KOSDAQ","2021","12","기타서비스","0.5",,"500",,,,"5873672",
"16","000120","CJ대한통운","KOSPI","2021","12","운수창고업","0.4",,"5000",,,,"22812344",
"17","011150","CJ씨푸드","KOSPI","2021","12","음식료품","1.34",,"500",,,,"35930773",
"18","097950","CJ제일제당","KOSPI","2021","12","음식료품","1.34",,"5000","5000","1.3","8.985","15054186","80182250200"
"19","051500","CJ프레시웨이","KOSDAQ","2021","12","유통","0.36",,"1000","300","1.04","11.45","11871586","3561475800"
"20","058820","CMG제약","KOSDAQ","2021","12","제약","0.3",,"500",,,,"138892244",
"21","023460","CNH","KOSDAQ","2021","12","금융","1.34",,"2500","20","0.8","66.417","37200000","692068000"
"22","056730","CNT85","KOSDAQ","2021","12","유통","0.36",,"500",,,,"70703912",
"23","065770","CS","KOSDAQ","2021","12","통신장비","0.28",,"500",,,,"19411130",
"24","083660","CSA 코스믹","KOSDAQ","2021","12","화학","0.41",,"500",,,,"37934114",
"25","000590","CS홀딩스","KOSPI","2021","12","기타금융",,,"5000","500","0.8","2.696","1154482","567910500"
"26","012030","DB","KOSPI","2021","12","서비스업","0.43",,"500",,,,"201173933",
"27","367340","DB금융스팩8호","KOSDAQ","2021","12","금융","1.34",,"100",,,,"6050000",
"28","367360","DB금융스팩9호","KOSDAQ","2021","12","금융","1.34",,"100",,,,"4840000",
"29","016610","DB금융투자","KOSPI","2021","12","증권","3.64",,"5000","500","7.4","16.334","42446389","20714444500"
"30","005830","DB손해보험","KOSPI","2021","12","보험","3.28",,"500","3500","6","24.075","70800000","210152141500"
"31","000990","DB하이텍","KOSPI","2021","12","전기전자","2.7",,"5000","450","0.63","6.173","44398588","19562638100"
"32","139130","DGB금융지주","KOSPI","2021","12","기타금융",,,"5000","630","6.4","19.242","169145833","106561874160"
"33","000210","DL","KOSPI","2021","12","기타금융",,,"5000","1900","3","4.92","20955884","43052331400"
"34","001880","DL건설","KOSPI","2021","12","건설업","1.63",,"5000","750","2.8","10.274","22053284","18037171670"
"35","375500","DL이앤씨","KOSPI","2021","12","건설업","1.63",,"5000","2700","2.2","9.124","19358738","58012054750"
"36","068790","DMS","KOSDAQ","2021","12","기계·장비","0.53",,"500","100","1.5","6.941","24573061","2443926400"
"37","007340","DN오토모티브","KOSPI","2021","12","전기전자","2.7",,"500","2000","3.3","20.259","9994005","17236250000"
"38","004840","DRB동일","KOSPI","2021","12","화학","1.1",,"500","30","0.5","-20.671","19930000","578170920"
"39","241520","DSC인베스트먼트","KOSDAQ","2021","12","금융","1.34",,"500",,,,"27811403",
"40","155660","DSR","KOSPI","2021","12","철강금속","2.09",,"500","50","0.9","6.38","16000000","800000000"
"41","069730","DSR제강","KOSPI","2021","12","철강금속","2.09",,"500","40","0.85","7.559","14400000","576000000"
"42","017940","E1","KOSPI","2021","12","유통업","1.59",,"5000","2200","4.5","9.18","6860000","12719852200"
"43","245620","EDGC","KOSDAQ","2021","12","기타서비스","0.5",,"100",,,,"83692876",
"44","037370","EG","KOSDAQ","2021","12","건설","1.48",,"1000",,,,"8287477",
"45","278990","EMB","KONEX","2021","12","-",,,"500",,,,"3628222",
"46","050120","ES큐브","KOSDAQ","2021","12","유통","0.36",,"5000",,,,"13564086",
"47","084180","EV수성","KOSDAQ","2021","12","기계·장비","0.53",,"500",,,,"56810229",
"48","383220","F&F","KOSPI","2021","12","섬유의복","0.53",,"500","5500","0.61","18.148","7661415","42089289000"
"49","007700","F&F 홀딩스","KOSPI","2021","12","기타금융",,,"500","170","0.5","0.329","39114367","6641881810"
"50","214270","FSN","KOSDAQ","2021","12","출판·매체복제","0.32",,"500",,,,"26452717",
"51","130500","GH신소재","KOSDAQ","2021","12","섬유·의류","0.7",,"500",,,,"14545052",
"52","114090","GKL","KOSPI","2021","12","서비스업","0.43",,"500",,,,"61855670",
"53","078930","GS","KOSPI","2021","12","기타금융",,,"5000","2000","4.9","1173.217","92915378","189439325800"
"54","083450","GST","KOSDAQ","2021","12","반도체","0.42",,"500","300","0.8","6.785","9317745","2644273500"
"55","006360","GS건설","KOSPI","2021","12","건설업","1.63",,"5000","1300","3.1","25.736","85581490","110355563500"
"56","001250","GS글로벌","KOSPI","2021","12","유통업","1.59",,"2500",,,,"82533764",
"57","007070","GS리테일","KOSPI","2021","12","유통업","1.59",,"1000","1200","3.9","15.303","104717922","122616030000"
"58","297890","HB솔루션","KOSDAQ","2021","12","기계·장비","0.53",,"500",,,,"16690289",
"59","078150","HB테크놀러지","KOSDAQ","2021","12","기계·장비","0.53",,"500","20","0.7","16.324","78990426","1523216680"
"60","012630","HDC","KOSPI","2021","12","기타금융",,,"5000","250","2.4","5.953","59741721","13705516250"
"61","039570","HDC랩스","KOSPI","2021","12","건설업","1.63",,"500","450","3.6","118.511","25957601","10773853200"
"62","089470","HDC현대EP","KOSPI","2021","12","화학","1.1",,"500","140","2.3","39.339","31900000","4046000000"
"63","294870","HDC현대산업개발","KOSPI","2021","12","건설업","1.63",,"5000","600","2.6","22.429","65907330","39538716000"
"64","267250","HD현대","KOSPI","2021","12","화학","1.1",,"1000","5550","9.61","210.852","78993085","392209786500"
"65","097230","HJ중공업","KOSPI","2021","12","건설업","1.63",,"5000",,,,"83274281",
"66","195940","HK이노엔","KOSDAQ","2021","12","제약","0.3",,"500","320","0.6","21.628","28904499","5349920000"
"67","028300","HLB","KOSDAQ","2021","12","운송장비·부품","0.36",,"500",,,,"106610064",
"68","003580","HLB글로벌","KOSPI","2021","12","광업",,,"500",,,,"42065837",
"69","343090","HLB사이언스","KONEX","2021","12","-",,,"1000",,,,"5458325",
"70","067630","HLB생명과학","KOSDAQ","2021","12","기타서비스","0.5",,"500",,,,"95498081",
"71","047920","HLB제약","KOSDAQ","2021","12","기타서비스","0.5",,"500",,,,"26098182",
"72","115450","HLB테라퓨틱스","KOSDAQ","2021","12","유통","0.36",,"500",,,,"27088019",
"73","011200","HMM","KOSPI","2021","12","운수창고업","0.4",,"5000","600","2.2","5.498","489039496","293423697600"
"74","036640","HRS","KOSDAQ","2021","12","화학","0.41",,"500","200","2.7","15.352","16354800","3196353000"
"75","082740","HSD엔진","KOSPI","2021","12","기계","0.76",,"1000",,,,"46721246",
"76","335870","IBKS제12호스팩","KOSDAQ","2021","12","금융","1.34",,"100",,,,"3120000",
"77","351340","IBKS제13호스팩","KOSDAQ","2021","12","금융","1.34",,"100",,,,"5170000",
"78","388790","IBKS제16호스팩","KOSDAQ","2021","12","금융","1.34",,"100",,,,"3410000",
"79","405350","IBKS제17호스팩","KOSDAQ","2021","12","-",,,,,,,,
"80","095340","ISC","KOSDAQ","2021","12","반도체","0.42",,"500","200","0.6","10.511","16544516","3162330000"
"81","099520","ITX-AI","KOSDAQ","2021","12","통신장비","0.28",,"500",,,,"29301683",
"82","175330","JB금융지주","KOSPI","2021","12","기타금융",,,"5000","599","6.9","22.156","196982894","116412100925"
"83","234080","JW생명과학","KOSPI","2021","12","의약품","0.12",,"2500","500","3.5","59.957","15834554","7742277000"
"84","067290","JW신약","KOSDAQ","2021","12","제약","0.3",,"500",,,,"43936858",
"85","001060","JW중외제약","KOSPI","2021","12","의약품","0.12",,"2500","325","1.4","-510.199","21539926","7351967825"
"86","096760","JW홀딩스","KOSPI","2021","12","기타금융",,,"500","90","2.6","135.526","68441182","6010574940"
"87","035900","JYP Ent.","KOSDAQ","2021","12","오락·문화","0.04",,"500","369","0.745","18.093","35497492","12213183771"
"88","318000","KBG","KOSDAQ","2021","12","화학","0.41",,"200","100","1.2","20.223","8176825","809746100"
"89","024840","KBI메탈","KOSDAQ","2021","12","금속","0.87",,"500",,,,"32950848",
"90","105560","KB금융","KOSPI","2021","12","기타금융",,,"5000","2940","5.1","26.127","415807920","1145524944900"
"91","024120","KB오토시스","KOSDAQ","2021","12","운송장비·부품","0.36",,"500","120","1.8","-340.741","11500000","1380000000"
"92","021320","KCC건설","KOSDAQ","2021","12","건설","1.48",,"5000","180","2.2","7.608","21400000","3590178480"
"93","036670","KCI","KOSDAQ","2021","12","화학","0.41",,"500","200","2.17","21.192","11270000","2152040000"
"94","009440","KC그린홀딩스","KOSPI","2021","12","기타금융",,,"500","70","1.68","15.813","22434980","1548748600"
"95","112190","KC산업","KONEX","2021","12","-",,,"500",,,,"7125253",
"96","119650","KC코트렐","KOSPI","2021","12","기계","0.76",,"500",,,,"17600000",
"97","044180","KD","KOSDAQ","2021","12","건설","1.48",,"500",,,,"23281243",
"98","092220","KEC","KOSPI","2021","12","전기전자","2.7",,"500",,,,"144718141",
"99","151860","KG ETS","KOSDAQ","2021","12","기타서비스","0.5",,"500","120","0.8","2.243","36000000","4320000000"
"100","046440","KG모빌리언스","KOSDAQ","2021","12","소프트웨어","0.32",,"500","220","1.77","27.784","38825568","8162664840"
"101","016380","KG스틸","KOSPI","2021","12","철강금속","2.09",,"5000","100","0.9","5.248","100008897","10008137250"
"102","035600","KG이니시스","KOSDAQ","2021","12","소프트웨어","0.32",,"500","400","2.1","17.148","27904434","10647395200"
"103","001390","KG케미칼","KOSPI","2021","12","화학","1.1",,"5000","500","1.6","2.446","13866096","6897974000"
"104","226360","KH 건설","KOSDAQ","2021","12","건설","1.48",,"100",,,,"71353755",
"105","111870","KH 전자","KOSDAQ","2021","12","일반전기전자","0.23",,"500",,,,"110941315",
"106","033180","KH 필룩스","KOSPI","2021","12","전기전자","2.7",,"500",,,,"136730264",
"107","060720","KH바텍","KOSDAQ","2021","12","IT부품","0.36",,"500","300","1.2","20.549","23677442","6803232600"
"108","001940","KISCO홀딩스","KOSPI","2021","12","철강금속","2.09",,"1000","400","2.7","3.107","18476380","5541826000"
"109","122450","KMH","KOSDAQ","2021","12","방송서비스","0.89",,"500",,,,"45335964",
"110","052900","KMH하이텍","KOSDAQ","2021","12","반도체","0.42",,"500",,,,"51628046",
"111","058400","KNN","KOSDAQ","2021","12","방송서비스","0.89",,"500","20","1.51","28.808","132429720","2648594400"
"112","114450","KPX생명과학","KOSDAQ","2021","12","제약","0.3",,"500",,,,"15000000",
"113","025000","KPX케미칼","KOSPI","2021","12","화학","1.1",,"5000","2750","5","26.553","4840000","13076857750"
"114","092230","KPX홀딩스","KOSPI","2021","12","화학","1.1",,"5000","3000","4.6","14.326","4224646","11793627000"
"115","000040","KR모터스","KOSPI","2021","12","운수장비","1.02",,"500",,,,"96137368",
"116","044450","KSS해운","KOSPI","2021","12","운수창고업","0.4",,"500","350","2.96","14.019","23185880","7860694100"
"117","058850","KTcs","KOSPI","2021","12","서비스업","0.43",,"500","100","3.9","21.089","42685000","4014094400"
"118","058860","KTis","KOSPI","2021","12","서비스업","0.43",,"500","100","3.99","13.01","34802000","3245191900"
"119","060370","KT서브마린","KOSDAQ","2021","12","건설","1.48",,"1000","30","0.57","-19.372","21900000","616623750"
"120","093050","LF","KOSPI","2021","12","섬유의복","0.53",,"5000","600","3.5","12.542","29240000","17076000000"
"121","003550","LG","KOSPI","2021","12","기타금융",,,"5000","2800","3.4","16.725","157300993","448885179150"
"122","034220","LG디스플레이","KOSPI","2021","12","전기전자","2.7",,"5000","650","2.82","17.441","357815700","232580205000"
"123","051900","LG생활건강","KOSPI","2021","12","화학","1.1",,"5000","12000","1.1","23.362","15618197","201177340950"
"124","373220","LG에너지솔루션","KOSPI","2021","12","-",,,,,,,,
"125","032640","LG유플러스","KOSPI","2021","12","통신업","4.59",,"5000","550","3.9","32.803","436611361","237566194800"
"126","011070","LG이노텍","KOSPI","2021","12","전기전자","2.7",,"5000","3000","0.8","7.992","23667107","70993521000"
"127","066570","LG전자","KOSPI","2021","12","전기전자","2.7",,"5000","850","0.6","10.878","163647814","153915111400"
"128","037560","LG헬로비전","KOSPI","2021","12","서비스업","0.43",,"2500","110","2","31.644","77446865","8519155150"
"129","051910","LG화학","KOSPI","2021","12","화학","1.1",,"5000","12000","1.9","23.654","70592343","935275013950"
"130","079550","LIG넥스원","KOSPI","2021","12","기계","0.76",,"5000","1200","1.9","24.895","22000000","26153232000"
"131","006260","LS","KOSPI","2021","12","기타금융",,,"5000","1450","2.7","11.434","32200000","40262252950"
"132","000680","LS네트웍스","KOSPI","2021","12","유통업","1.59",,"5000",,,,"78803016",
"133","229640","LS전선아시아","KOSPI","2021","12","기타금융",,,"500","240","3","45.707","30624879","7254618240"
"134","108320","LX세미콘","KOSDAQ","2021","12","반도체","0.42",,"500","5400","3.4","29.629","16264300","87827220000"
"135","001120","LX인터내셔널","KOSPI","2021","12","유통업","1.59",,"5000","2300","8.6","15.31","38760000","82726174600"
"136","108670","LX하우시스","KOSPI","2021","12","화학","1.1",,"5000","300","0.4","24.048","8967670","3045416450"
"137","383800","LX홀딩스","KOSPI","2021","12","기타금융",,,"1000",,,,"76280690",
"138","023150","MH에탄올","KOSPI","2021","12","음식료품","1.34",,"500","350","3.4","26.217","7378526","2277984100"
"139","035420","NAVER","KOSPI","2021","12","서비스업","0.43",,"100","511","0.1","0.463","164049085","76291766005"
"140","160550","NEW","KOSDAQ","2021","12","오락·문화","0.04",,"500",,,,"27906106",
"141","053290","NE능률","KOSDAQ","2021","12","출판·매체복제","0.32",,"500","60","0.5","23.492","16526307","991578420"
"142","104200","NHN벅스","KOSDAQ","2021","12","디지털컨텐츠","0.1",,"500",,,,"14827550",
"143","060250","NHN한국사이버결제","KOSDAQ","2021","12","소프트웨어","0.32","0.12","500",,,,"36016415",
"144","005940","NH투자증권","KOSPI","2021","12","증권","3.64",,"5000","1050","7.8","35.635","297033887","331925791600"
"145","034310","NICE","KOSPI","2021","12","서비스업","0.43",,"500","375","2.3","13.83","37882300","13976383875"
"146","030190","NICE평가정보","KOSDAQ","2021","12","기타서비스","0.5",,"500","330","1.78","36.08","60714820","19728321690"
"147","008260","NI스틸","KOSPI","2021","12","철강금속","2.09",,"500","75","2.24","9.726","28600117","2145008775"
"148","010060","OCI","KOSPI","2021","12","화학","1.1",,"5000","2000","1.91","7.315","23849371","47698742000"
"149","178920","PI첨단소재","KOSPI","2021","12","화학","1.1",,"500","1090","2.1","50.015","29366322","32009290980"
"150","024940","PN풍년","KOSDAQ","2021","12","금속","0.87",,"500","25","0.5","11.146","10000000","234967000"
"151","005490","POSCO홀딩스","KOSPI","2021","12","철강금속","2.09",,"5000","17000","6","17.866","87186835","1285634724000"
"152","218410","RFHIC","KOSDAQ","2021","12","일반전기전자","0.23",,"500","150","0.4","66.935","26664397","3939135000"
"153","327260","RF머트리얼즈","KOSDAQ","2021","12","기타제조","0.64",,"500",,,,"4023849",
"154","091340","S&K폴리텍","KOSDAQ","2021","12","IT부품","0.36",,"500","250","4.3","52.722","11703721","2712570750"
"155","010950","S-Oil","KOSPI","2021","12","화학","1.1",,"2500","3800","4.3","32.099","112582792","442494374375"
"156","019550","SBI인베스트먼트","KOSDAQ","2021","12","금융","1.34",,"500",,,,"162066575",
"157","034120","SBS","KOSPI","2021","12","서비스업","0.43",,"5000","1000","2.2","12.215","18252582","17690068000"
"158","046140","SBS콘텐츠허브","KOSDAQ","2021","12","오락·문화","0.04",,"500","75","0.9","9.778","21463555","1452791625"
"159","151910","SBW생명과학","KOSDAQ","2021","12","IT부품","0.36",,"100",,,,"148625347",
"160","036120","SCI평가정보","KOSDAQ","2021","12","기타서비스","0.5",,"500","40","1.18","23.61","35500000","1383521200"
"161","099220","SDN","KOSDAQ","2021","12","유통","0.36",,"500",,,,"53169438",
"162","036540","SFA반도체","KOSDAQ","2021","12","반도체","0.42",,"500",,,,"164460303",
"163","255220","SG","KOSDAQ","2021","12","비금속","0.88",,"100",,,,"41340267",
"164","040610","SG&G","KOSDAQ","2021","12","운송장비·부품","0.36",,"500",,,,"34087196",
"165","049470","SGA","KOSDAQ","2021","12","소프트웨어","0.32",,"1000",,,,"52862249",
"166","184230","SGA솔루션즈","KOSDAQ","2021","12","소프트웨어","0.32",,"100",,,,"46175806",
"167","005090","SGC에너지","KOSPI","2021","12","전기가스업","4.22",,"5000","1500","3.3","21.943","14677004","21610863000"
"168","016250","SGC이테크건설","KOSDAQ","2021","12","건설","1.48","0.3","5000","1500","1.9","4.134","2024247","2875992000"
"169","001380","SG글로벌","KOSPI","2021","12","운수장비","1.02",,"500",,,,"44964143",
"170","004060","SG세계물산","KOSPI","2021","12","유통업","1.59",,"500",,,,"202424960",
"171","001770","SHD","KOSPI","2021","12","철강금속","2.09",,"5000","100","0.3","2.097","1214878","121487800"
"172","002360","SH에너지화학","KOSPI","2021","12","화학","1.1",,"500","10","1","179.528","111133730","1096914830"
"173","009160","SIMPAC","KOSPI","2021","12","기계","0.76",,"500","200","3.1","12.3","65429516","11172128600"
"174","034730","SK","KOSPI","2021","12","기타금융",,,"200","8000","3.1","7.827","74149329","447593992400"
"175","337450","SK5호스팩","KOSDAQ","2021","12","금융","1.34",,"100",,,,"4310000",
"176","340350","SK6호스팩","KOSDAQ","2021","12","금융","1.34",,"100",,,,"5710000",
"177","011790","SKC","KOSPI","2021","12","화학","1.1",,"5000","1100","0.64","11.528","37868298","39463964100"
"178","018670","SK가스","KOSPI","2021","12","유통업","1.59",,"5000","5100","3.8","18.363","9230244","45772734600"
"179","001740","SK네트웍스","KOSPI","2021","12","유통업","1.59",,"2500","120","2.4","25.34","248187647","26236680665"
"180","006120","SK디스커버리","KOSPI","2021","12","기타금융",,,"5000","1500","3.2","10.925","19037855","29748877400"
"181","210980","SK디앤디","KOSPI","2021","12","서비스업","0.43",,"1000","800","2.54","14.813","22190164","19795619200"
"182","068400","SK렌터카","KOSPI","2021","12","서비스업","0.43",,"500",,,,"47285840",
"183","302440","SK바이오사이언스","KOSPI","2021","12","의약품","0.12",,"500",,,,"76500000",
"184","402340","SK스퀘어","KOSPI","2021","12","기타금융",,,"100",,,,"141467571",
"185","260870","SK시그넷","KONEX","2021","12","-",,,"500",,,,"5584551",
"186","361610","SK아이이테크놀로지","KOSPI","2021","12","전기전자","2.7",,"1000",,,,"71297592",
"187","096770","SK이노베이션","KOSPI","2021","12","화학","1.1",,"5000","2508","1.14","42.092","92465564","210883892420"
"188","001510","SK증권","KOSPI","2021","12","증권","3.64",,"500","15","1.48","15.268","472590171","6326004170"
"189","285130","SK케미칼","KOSPI","2021","12","화학","1.1",,"5000","3000","2","21.868","17620780","58770021800"
"190","017670","SK텔레콤","KOSPI","2021","12","통신업","4.59",,"100","3295","5.3","29.64","218833144","716989587320"
"191","000660","SK하이닉스","KOSPI","2021","12","전기전자","2.7",,"5000","1540","1.2","11.012","728002365","1058935836420"
"192","048550","SM C&C","KOSDAQ","2021","12","방송서비스","0.89",,"500",,,,"95516120",
"193","063440","SM Life Design","KOSDAQ","2021","12","출판·매체복제","0.32",,"500",,,,"45429154",
"194","064960","SNT모티브","KOSPI","2021","12","운수장비","1.02",,"5000","1600","3.4","27.777","14623136","22254972800"
"195","100840","SNT에너지","KOSPI","2021","12","기계","0.76",,"500","800","4.3","41.481","7506711","5186424000"
"196","003570","SNT중공업","KOSPI","2021","12","운수장비","1.02",,"2500","400","4.5","15.135","33252697","8929433700"
"197","036530","SNT홀딩스","KOSPI","2021","12","기타금융",,,"500","700","4","6.667","16303886","10121763400"
"198","005610","SPC삼립","KOSPI","2021","12","음식료품","1.34",,"5000","1500","2.1","22.196","8629009","8983094500"
"199","011810","STX","KOSPI","2021","12","유통업","1.59",,"2500",,,,"28621454",
"200","077970","STX엔진","KOSPI","2021","12","기계","0.76",,"2500",,,,"23008904",
"201","071970","STX중공업","KOSPI","2021","12","기계","0.76",,"2500",,,,"28365976",
"202","002820","SUN&L","KOSPI","2021","12","종이목재","1.49",,"1000","80","1.6","-2.734","12607989","965056320"
"203","002710","TCC스틸","KOSPI","2021","12","철강금속","2.09",,"1000","150","1.79","12.112","23500000","3479073150"
"204","089230","THE E&M","KOSDAQ","2021","12","인터넷","0.89",,"100",,,,"173450191",
"205","161570","THE MIDONG","KOSDAQ","2021","12","정보기기","0.73",,"500",,,,"15582830",
"206","192410","THQ","KOSDAQ","2021","12","통신장비","0.28",,"500",,,,"28929899",
"207","032540","TJ미디어","KOSDAQ","2021","12","일반전기전자","0.23",,"500","60","1.2","26.04","13931609","835896540"
"208","022220","TKG애강","KOSDAQ","2021","12","화학","0.41",,"500",,,,"51794579",
"209","048770","TPC","KOSDAQ","2021","12","기계·장비","0.53",,"500","35","0.9","25.272","14773572","517075020"
"210","246690","TS인베스트먼트","KOSDAQ","2021","12","금융","1.34",,"500","10","0.38","3.855","39125879","391216710"
"211","317240","TS트릴리온","KOSDAQ","2021","12","화학","0.41",,"100",,,,"92679035",
"212","002900","TYM","KOSPI","2021","12","기계","0.76",,"500","20","1.1","7.393","151529572","2920400820"
"213","038340","UCI","KOSDAQ","2021","12","기타서비스","0.5",,"500",,,,"12465789",
"214","073570","WI","KOSDAQ","2021","12","기타제조","0.64",,"100",,,,"80904873",
"215","024070","WISCOM","KOSPI","2021","12","화학","1.1",,"500","50","1.4","63.228","15326438","766321900"
"216","057030","YBM넷","KOSDAQ","2021","12","기타서비스","0.5",,"500","100","1.4","63.493","16312697","1618434700"
"217","037270","YG PLUS","KOSPI","2021","12","서비스업","0.43",,"500",,,,"63429410",
"218","040300","YTN","KOSDAQ","2021","12","방송서비스","0.89",,"1000","50","1.7","4.044","42000000","2100000000"
"219","051390","YW","KOSDAQ","2021","12","유통","0.36",,"500","100","2.4","32.462","11355368","861206800"
"220","052220","iMBC","KOSDAQ","2021","12","디지털컨텐츠","0.1",,"500",,,,"23000000",
"221","079940","가비아","KOSDAQ","2021","12","인터넷","0.89",,"500","70","0.51","3.685","13535684","921131260"
"222","078890","가온미디어","KOSDAQ","2021","12","통신장비","0.28","0.02","500","100","0.6","8.072","15851946","1518075600"
"223","000500","가온전선","KOSPI","2021","12","전기전자","2.7",,"5000","420","1.75","28.204","4160347","1651040580"
"224","399720","가온칩스","KOSDAQ","2021","12","-",,,,,,,,
"225","036620","감성코퍼레이션","KOSDAQ","2021","12","유통","0.36",,"500",,,,"78155673",
"226","000860","강남제비스코","KOSPI","2021","12","화학","1.1",,"1000","500","2.1","6.85","6500000","3250000000"
"227","217730","강스템바이오텍","KOSDAQ","2021","12","제약","0.3",,"500",,,,"37937925",
"228","035250","강원랜드","KOSPI","2021","12","서비스업","0.43",,"500",,,,"213940500",
"229","114190","강원에너지","KOSDAQ","2021","12","금속","0.87",,"500",,,,"26123038",
"230","094480","갤럭시아머니트리","KOSDAQ","2021","12","소프트웨어","0.32",,"500","45","0.3","-621.261","39229838","1751954650"
"231","011420","갤럭시아에스엠","KOSPI","2021","12","서비스업","0.43",,"500",,,,"27549644",
"232","039240","경남스틸","KOSDAQ","2021","12","금속","0.87",,"100","100","2.3","40.79","25000000","2500000000"
"233","053950","경남제약","KOSDAQ","2021","12","제약","0.3",,"500",,,,"20049565",
"234","002100","경농","KOSPI","2021","12","화학","1.1",,"500","350","2.9","38.817","19522575","6252627500"
"235","009450","경동나비엔","KOSPI","2021","12","전기전자","2.7",,"1000","450","0.84","8.063","14568592","6503819400"
"236","267290","경동도시가스","KOSPI","2021","12","전기가스업","4.22",,"2500","875","3.7","23.268","5895406","5154123625"
"237","012320","경동인베스트","KOSPI","2021","12","기타금융",,,"5000","750","2.1","11.772","2365023","1635264000"
"238","011040","경동제약","KOSDAQ","2021","12","제약","0.3",,"500","500","4.2","108.045","30768766","13642885000"
"239","000050","경방","KOSPI","2021","12","유통업","1.59",,"500","125","0.91","14.051","27415270","3130605000"
"240","214390","경보제약","KOSPI","2021","12","의약품","0.12",,"500","50","0.5","-15.949","23906860","1195343000"
"241","012610","경인양행","KOSPI","2021","12","화학","1.1",,"500","50","0.7","7.622","41576365","2073838250"
"242","009140","경인전자","KOSPI","2021","12","전기전자","2.7",,"5000","250","0.7","8.793","1570797","325346750"
"243","024910","경창산업","KOSDAQ","2021","12","운송장비·부품","0.36",,"500",,,,"35819005",
"244","013580","계룡건설산업","KOSPI","2021","12","건설업","1.63",,"5000","800","2.4","4.53","8930907","7086237600"
"245","012200","계양전기","KOSPI","2021","12","기계","0.76",,"500",,,,"32600000",
"246","002140","고려산업","KOSPI","2021","12","음식료품","1.34",,"1000","40","1.4","21.828","24939425","986856800"
"247","198440","고려시멘트","KOSDAQ","2021","12","비금속","0.88",,"100","15","0.4","10.341","31979960","479699400"
"248","049720","고려신용정보","KOSDAQ","2021","12","기타서비스","0.5",,"500","300","3.5","42.366","14300000","4173484800"
"249","010130","고려아연","KOSPI","2021","12","철강금속","2.09",,"5000","20000","3.75","43.581","18870000","353484800000"
"250","002240","고려제강","KOSPI","2021","12","철강금속","2.09",,"1000","300","1.5","5.314","23000000","6897608100"
"251","014570","고려제약","KOSDAQ","2021","12","제약","0.3",,"500","170","1.9","20.274","11000000","1833204350"
"252","348150","고바이오랩","KOSDAQ","2021","12","기타서비스","0.5",,"500",,,,"16270559",
"253","098460","고영","KOSDAQ","2021","12","기계·장비","0.53",,"100","120","0.5","20.492","68654755","8112043800"
"254","035290","골드앤에스","KOSDAQ","2021","12","출판·매체복제","0.32",,"500",,,,"36223910",
"255","038530","골드퍼시픽","KOSDAQ","2021","12","유통","0.36",,"500",,,,"83267529",
"256","900280","골든센츄리","KOSDAQ","2021","12","금융","1.34",,"0.2",,,,"176573591",
"257","215000","골프존","KOSDAQ","2021","12","소프트웨어","0.32",,"500","3500","2.1","28.719","6275415","21953645000"
"258","121440","골프존뉴딘홀딩스","KOSDAQ","2021","12","유통","0.36",,"500","140","1.6","4.406","42836818","5986288280"
"259","183410","골프존데카","KONEX","2021","12","-",,,"500",,,,"4111161",
"260","366030","공구우먼","KOSDAQ","2021","12","-",,,,"2400",,"68.969",,"6044400000"
"261","076340","관악산업","KONEX","2021","12","-",,,"500","100","1.2","7.47","4871460","486961100"
"262","009290","광동제약","KOSPI","2021","12","의약품","0.12",,"1000","100","1.35","16.084","52420851","4108061200"
"263","014200","광림","KOSDAQ","2021","12","운송장비·부품","0.36",,"500",,,,"74564624",
"264","017040","광명전기","KOSPI","2021","12","전기전자","2.7",,"500","10","0.41","7.397","43337615","433376150"
