번호,종목코드,종목명,시장구분,사업연도,결산월,업종,업종별 배당률,주식배당,현금배당_액면가,현금배당_주당배당금,현금배당_시가배당률,현금배당_배당성향,현금배당_기말주식수,현금배당_총배당금액
"617","092590","럭스피아","KONEX","2020","12","-",,,"500",,,,"7291098",
"618","141080","레고켐바이오","KOSDAQ","2020","12","기타서비스","0.48",,"500",,,,"23683806",
"619","060300","레드로버","KOSDAQ","2020","12","오락·문화","0.18",,"500",,,,"26648071",
"620","038390","레드캡투어","KOSDAQ","2020","12","기타서비스","0.48",,"500","600","3.2","43.467","8589480","4822188000"
"621","294140","레몬","KOSDAQ","2020","12","화학","0.51",,"500",,,,"34500000",
"622","228670","레이","KOSDAQ","2020","12","의료·정밀기기","0.36",,"500",,,,"6653267",
"623","228850","레이언스","KOSDAQ","2020","12","의료·정밀기기","0.36",,"500","100","0.92","-38.598","16591014","1573644000"
"624","412350","레이저쎌","KOSDAQ","2020","12","-",,,,,,,,
"625","281740","레이크머티리얼즈","KOSDAQ","2020","12","화학","0.51",,"100",,,,"65730548",
"626","277810","레인보우로보틱스","KOSDAQ","2020","12","-",,,,,,,,
"627","179720","렌딩머신","KONEX","2020","12","-",,,"500",,,,"739500",
"628","215100","로보로보","KOSDAQ","2020","12","디지털컨텐츠","0.2",,"100",,,,"17798454",
"629","090360","로보스타","KOSDAQ","2020","12","기계·장비","0.53",,"500",,,,"9750000",
"630","238500","로보쓰리","KONEX","2020","12","-",,,"500",,,,"4682166",
"631","108490","로보티즈","KOSDAQ","2020","12","소프트웨어","0.56",,"500",,,,"11251000",
"632","900260","로스웰","KOSDAQ","2020","12","금융","1.04",,"무액면",,,,"141781250",
"633","223220","로지스몬","KONEX","2020","12","-",,,"100",,,,"23393630",
"634","067730","로지시스","KOSDAQ","2020","12","컴퓨터서비스","1.1",,"500","100","2.2","201.313","9340922","934092200"
"635","071280","로체시스템즈","KOSDAQ","2020","12","반도체","0.47",,"500",,,,"15296603",
"636","032350","롯데관광개발","KOSPI","2020","12","서비스업","0.68",,"500",,,,"69275662",
"637","089860","롯데렌탈","KOSPI","2020","12","-",,,,,,,,
"638","000400","롯데손해보험","KOSPI","2020","12","보험","3.27",,"1000",,,,"310336320",
"639","023530","롯데쇼핑","KOSPI","2020","12","유통업","1.53",,"5000","2800","2.8","-11.529","28288755","79157792000"
"640","004000","롯데정밀화학","KOSPI","2020","12","화학","0.94",,"5000","1500","2.8","19.219","25800000","38205000000"
"641","286940","롯데정보통신","KOSPI","2020","12","서비스업","0.68",,"5000","700","1.8","35.452","15396331","10590556900"
"642","280360","롯데제과","KOSPI","2020","12","음식료품","1.16",,"500","1600","1.6","24.588","6416717","10259422400"
"643","004990","롯데지주","KOSPI","2020","12","기타금융",,,"200","1000","2.9","-29.952","104909237","71548253750"
"644","005300","롯데칠성음료","KOSPI","2020","12","음식료품","1.16",,"500","2700","2.5","-154.479","8975123","25955511350"
"645","011170","롯데케미칼","KOSPI","2020","12","화학","0.94",,"5000","3600","1.4","70.369","34275419","123391508400"
"646","002270","롯데푸드","KOSPI","2020","12","음식료품","1.16",,"5000","12000","3.5","15.546","1131870","10917708000"
"647","071840","롯데하이마트","KOSPI","2020","12","유통업","1.53",,"5000","1200","3.8","98.636","23607712","28329254400"
"648","038060","루멘스","KOSDAQ","2020","12","반도체","0.47",,"500",,,,"47718750",
"649","162120","루켄테크놀러지스","KONEX","2020","12","-",,,"500",,,,"4960221",
"650","253610","루트락","KONEX","2020","12","-",,,"500",,,,"7486011",
"651","085370","루트로닉","KOSDAQ","2020","12","의료·정밀기기","0.36",,"500",,,"-0.552","25708191","95845287"
"652","060240","룽투코리아","KOSDAQ","2020","12","디지털컨텐츠","0.2",,"500",,,,"25429284",
"653","058470","리노공업","KOSDAQ","2020","12","반도체","0.47",,"500","1500","1.1","41.114","15242370","22768680000"
"654","039980","리노스","KOSDAQ","2020","12","유통","0.18","0.05","500",,,,"41540606",
"655","019570","리더스 기술투자","KOSDAQ","2020","12","금융","1.04",,"500",,,,"95888652",
"656","016100","리더스코스메틱","KOSDAQ","2020","12","화학","0.51",,"500",,,,"18187414",
"657","012700","리드코프","KOSDAQ","2020","12","유통","0.18",,"500","800","11.9","44.636","26446135","20475881600"
"658","302550","리메드","KOSDAQ","2020","12","의료·정밀기기","0.36",,"500",,,,"6088916",
"659","377450","리파인","KOSDAQ","2020","12","-",,,,,,,,
"660","277070","린드먼아시아","KOSDAQ","2020","12","금융","1.04",,"500","38","0.7","9.969","13500000","506221788"
"661","042500","링네트","KOSDAQ","2020","12","컴퓨터서비스","1.1",,"500",,,,"15216878",
"662","219420","링크제니시스","KOSDAQ","2020","12","소프트웨어","0.56",,"100",,,,"10000000",
"663","027740","마니커","KOSPI","2020","12","음식료품","1.16",,"500",,,,"198472594",
"664","195500","마니커에프앤지","KOSDAQ","2020","12","음식료·담배","0.82",,"500",,,,"10768000",
"665","222810","마이더스AI","KOSDAQ","2020","12","소프트웨어","0.56",,"100",,,,"107743041",
"666","305090","마이크로디지탈","KOSDAQ","2020","12","의료·정밀기기","0.36",,"500",,,,"7261600",
"667","098120","마이크로컨텍솔","KOSDAQ","2020","12","반도체","0.47",,"500","25","0.4","18.555","8312766","207819150"
"668","147760","마이크로프랜드","KOSDAQ","2020","12","의료·정밀기기","0.36",,"500",,,,"10819866",
"669","377480","마인즈랩","KOSDAQ","2020","12","-",,,,,,,,
"670","038290","마크로젠","KOSDAQ","2020","12","기타서비스","0.48",,"500","300","1.2","3.331","10631654","2927361000"
"671","204320","만도","KOSPI","2020","12","운수장비","1.46",,"1000",,,,"46957120",
"672","267980","매일유업","KOSDAQ","2020","12","음식료·담배","0.82",,"500","800","1.15","10.568","7843638","6092988800"
"673","005990","매일홀딩스","KOSDAQ","2020","12","음식료·담배","0.82",,"500","140","1.67","4.313","13718304","1780537220"
"674","127160","매직마이크로","KOSDAQ","2020","12","반도체","0.47",,"100",,,,"69459738",
"675","093520","매커스","KOSDAQ","2020","12","유통","0.18",,"500","100","2","14.875","16163092","1202808400"
"676","377030","맥스트","KOSDAQ","2020","12","-",,,,,,,,
"677","100590","머큐리","KOSDAQ","2020","12","일반전기전자","0.36",,"500",,,,"14763600",
"678","067280","멀티캠퍼스","KOSDAQ","2020","12","디지털컨텐츠","0.2",,"500","500","1.5","29.792","5926779","2963389500"
"679","072870","메가스터디","KOSDAQ","2020","12","출판·매체복제","0.31",,"500","600","5.2","31.76","11920959","7114201200"
"680","215200","메가스터디교육","KOSDAQ","2020","12","기타서비스","0.48",,"100","750","2","42.029","11841880","8823617250"
"681","133750","메가엠디","KOSDAQ","2020","12","기타서비스","0.48",,"500","100","2.4","45.189","23407077","2207498500"
"682","235980","메드팩토","KOSDAQ","2020","12","기타서비스","0.48",,"500",,,,"20334842",
"683","200580","메디쎄이","KONEX","2020","12","-",,,"500",,,,"3478159",
"684","041920","메디아나","KOSDAQ","2020","12","의료·정밀기기","0.36",,"500","50","0.3","3.819","8650496","429318650"
"685","233250","메디안디노스틱","KONEX","2020","12","-",,,"500",,,,"1746534",
"686","014100","메디앙스","KOSDAQ","2020","12","화학","0.51",,"500",,,,"11800000",
"687","236340","메디젠휴먼케어","KONEX","2020","12","-",,,"500",,,,"2346558",
"688","054180","메디콕스","KOSDAQ","2020","12","운송장비·부품","0.36",,"500",,,,"43760276",
"689","086900","메디톡스","KOSDAQ","2020","12","제약","0.2","0.05","500","1000","0.48","-18.438","5977449","5538712000"
"690","078160","메디포스트","KOSDAQ","2020","12","제약","0.2",,"500",,,,"15617842",
"691","065650","메디프론","KOSDAQ","2020","12","유통","0.18",,"500",,,,"37199870",
"692","138040","메리츠금융지주","KOSPI","2020","12","기타금융",,,"500","900","8.6","12.803","134011294","118463061600"
"693","008560","메리츠증권","KOSPI","2020","12","증권","3.13",,"1000","320","8.3","39.401","675961727","222671001948"
"694","000060","메리츠화재","KOSPI","2020","12","보험","3.27",,"500","1280","7.9","34.988","120625000","151070947840"
"695","140410","메지온","KOSDAQ","2020","12","기타서비스","0.48",,"500",,,,"8892706",
"696","241770","메카로","KOSDAQ","2020","12","반도체","0.47",,"500",,,,"10102240",
"697","090370","메타랩스","KOSPI","2020","12","섬유의복","1.59",,"500",,,,"63689937",
"698","059210","메타바이오메드","KOSDAQ","2020","12","제약","0.2",,"500","10","0.3","-5.601","23862351","229011080"
"699","058110","멕아이씨에스","KOSDAQ","2020","12","의료·정밀기기","0.36",,"500","144","0.4","4.169","6989265","1006454160"
"700","096640","멜파스","KOSDAQ","2020","12","IT부품","0.51",,"500",,,,"32353926",
"701","017180","명문제약","KOSPI","2020","12","의약품","0.11",,"500",,,,"33953454",
"702","257370","명성티엔에스","KOSDAQ","2020","12","IT부품","0.51",,"500",,,,"6440809",
"703","009900","명신산업","KOSPI","2020","12","운수장비","1.46",,"500",,,,"40779120",
"704","267060","명진홀딩스","KONEX","2020","12","-",,,"500",,,,"8812359",
"705","012690","모나리자","KOSPI","2020","12","종이목재","1.96",,"500","75","1.5","34.631","36571255","2742058125"
"706","005360","모나미","KOSPI","2020","12","유통업","1.53",,"1000","70","1.3","2593.748","18897307","1322811490"
"707","080420","모다이노칩","KOSDAQ","2020","12","IT부품","0.51",,"500",,,,"79721622",
"708","080160","모두투어","KOSDAQ","2020","12","기타서비스","0.48",,"500",,,,"18900000",
"709","100030","모바일리더","KOSDAQ","2020","12","소프트웨어","0.56",,"500",,,,"3283714",
"710","087260","모바일어플라이언스","KOSDAQ","2020","12","소프트웨어","0.56",,"500",,,,"32462446",
"711","101330","모베이스","KOSDAQ","2020","12","IT부품","0.51",,"500",,,,"23958188",
"712","012860","모베이스전자","KOSDAQ","2020","12","운송장비·부품","0.36",,"500",,,,"54476780",
"713","363260","모비데이즈","KOSDAQ","2020","12","-",,,,,,,,
"714","348030","모비릭스","KOSDAQ","2020","12","-",,,,,,,,
"715","250060","모비스","KOSDAQ","2020","12","소프트웨어","0.56",,"100",,,,"32171314",
"716","288980","모아데이타","KOSDAQ","2020","12","-",,,,,,,,
"717","009680","모토닉","KOSPI","2020","12","운수장비","1.46",,"500","400","3.5","58.816","33000000","8739432400"
"718","118990","모트렉스","KOSDAQ","2020","12","운송장비·부품","0.36",,"100",,,,"39001039",
"719","006920","모헨즈","KOSDAQ","2020","12","비금속","0.84",,"500",,,,"10920000",
"720","009580","무림P&P","KOSPI","2020","12","종이목재","1.96",,"2500","125","3.5","-103.006","62368324","7795472250"
"721","001810","무림SP","KOSDAQ","2020","12","종이·목재","0.4",,"500","25","0.8","30.781","22137500","553437500"
"722","009200","무림페이퍼","KOSPI","2020","12","종이목재","1.96",,"2500","50","1.8","-5.497","41609310","2080465500"
"723","135160","무송지오씨","KONEX","2020","12","-",,,"500",,,,"9576333",
"724","322970","무진메디","KONEX","2020","12","-",,,"500",,,,"6743378",
"725","033920","무학","KOSPI","2020","12","음식료품","1.16",,"200","150","2.14","30.778","28500000","4078030200"
"726","008420","문배철강","KOSPI","2020","12","철강금속","2.73",,"500","50","1.49","11.376","20503505","979719300"
"727","279600","미디어젠","KOSDAQ","2020","12","소프트웨어","0.56",,"500",,,,"4638281",
"728","095500","미래나노텍","KOSDAQ","2020","12","IT부품","0.51",,"500",,,,"24815084",
"729","025560","미래산업","KOSPI","2020","12","의료정밀","0.6",,"100",,,,"16864368",
"730","218150","미래생명자원","KOSDAQ","2020","12","음식료·담배","0.82",,"100",,,,"18671428",
"731","007120","미래아이앤지","KOSPI","2020","12","서비스업","0.68",,"100",,,,"129484148",
"732","353490","미래에셋대우스팩 5호","KOSDAQ","2020","12","금융","1.04",,"100",,,,"5060000",
"733","328380","미래에셋대우스팩3호","KOSDAQ","2020","12","금융","1.04",,"100",,,,"6482000",
"734","100790","미래에셋벤처투자","KOSDAQ","2020","12","금융","1.04",,"1000","155","3","22.298","46000823","7130127565"
"735","412930","미래에셋비전스팩1호","KOSDAQ","2020","12","-",,,,,,,,
"736","085620","미래에셋생명","KOSPI","2020","12","보험","3.27",,"5000","100","2.5","35.538","177016189","28347600200"
"737","006800","미래에셋증권","KOSPI","2020","12","증권","3.13",,"5000","200","2.1","15.596","645316408","130124380600"
"738","208890","미래엔에듀파트너","KONEX","2020","12","-",,,"1000",,,,"3150820",
"739","049950","미래컴퍼니","KOSDAQ","2020","12","기계·장비","0.53",,"500",,,,"8362306",
"740","207760","미스터블루","KOSDAQ","2020","12","디지털컨텐츠","0.2",,"100","35","0.33","6.917","24746635","847085400"
"741","002840","미원상사","KOSPI","2020","12","화학","0.94",,"500","700","0.62","2.396","4970000","1242500000"
"742","268280","미원에스씨","KOSPI","2020","12","화학","0.94",,"500","1700","1.66","24.837","5100000","8610000000"
"743","107590","미원홀딩스","KOSPI","2020","12","기타금융",,,"500","500","0.66","4.9","2320000","1159999500"
"744","134380","미원화학","KOSPI","2020","12","화학","0.94",,"1000","2500","4.04","22.182","2199268","3055965000"
"745","003650","미창석유공업","KOSPI","2020","12","화학","0.94",,"5000",,,,"1739672",
"746","059090","미코","KOSDAQ","2020","12","반도체","0.47",,"500",,,,"31316603",
"747","214610","미코바이오메드","KOSDAQ","2020","12","의료·정밀기기","0.36",,"500",,,,"18151744",
"748","201490","미투온","KOSDAQ","2020","12","디지털컨텐츠","0.2",,"500","65","1.1","6.905","31257770","2031755050"
"749","950190","미투젠","KOSDAQ","2020","12","출판·매체복제","0.31",,"무액면","1152","4.2","40","12889592","15493356182"
"750","214180","민앤지","KOSDAQ","2020","12","소프트웨어","0.56",,"500","340","2","14.098","12362476","4134239860"
"751","206640","바디텍메드","KOSDAQ","2020","12","제약","0.2",,"1000","200","0.8","9.539","23486560","4608504200"
"752","018700","바른손","KOSDAQ","2020","12","오락·문화","0.18",,"1000",,,,"29471487",
"753","035620","바른손이앤에이","KOSDAQ","2020","12","오락·문화","0.18",,"500",,,,"73488503",
"754","064520","바른전자","KOSDAQ","2020","12","반도체","0.47",,"500",,,,"73686477",
"755","053030","바이넥스","KOSDAQ","2020","12","제약","0.2",,"500",,,,"31751048",
"756","301300","바이브컴퍼니","KOSDAQ","2020","12","소프트웨어","0.56",,"500",,,,"5394170",
"757","064550","바이오니아","KOSDAQ","2020","12","제약","0.2",,"500",,,,"25132038",
"758","314930","바이오다인","KOSDAQ","2020","12","-",,,,,,,,
"759","208710","바이오로그디바이스","KOSDAQ","2020","12","IT부품","0.51",,"100",,,,"28870357",
"760","086820","바이오솔루션","KOSDAQ","2020","12","제약","0.2",,"500",,,,"8091426",
"761","038460","바이오스마트","KOSDAQ","2020","12","정보기기","0.9",,"500",,,,"20087800",
"762","281310","바이오시네틱스","KONEX","2020","12","-",,,"500",,,,"2634890",
"763","251120","바이오에프디엔씨","KOSDAQ","2020","12","-",,,,,,,,
"764","266470","바이오인프라생명과학","KONEX","2020","12","-",,,"500",,,,"14106847",
"765","086040","바이오톡스텍","KOSDAQ","2020","12","기타서비스","0.48",,"500",,,,"14625123",
"766","199290","바이오프로테크","KONEX","2020","12","-",,,"500",,,,"3266800",
"767","099430","바이오플러스","KOSDAQ","2020","12","-",,,,,,,,
"768","032980","바이온","KOSDAQ","2020","12","유통","0.18",,"500",,,,"62785551",
"769","308080","바이젠셀","KOSDAQ","2020","12","-",,,,,,,,
"770","043150","바텍","KOSDAQ","2020","12","의료·정밀기기","0.36",,"500","100","0.45","-6.815","14854256","1485425600"
"771","323990","박셀바이오","KOSDAQ","2020","12","기타서비스","0.48",,"500",,,,"7523000",
"772","267790","배럴","KOSDAQ","2020","12","섬유·의류","0.56",,"500",,,,"7885500",
"773","001340","백광산업","KOSPI","2020","12","화학","0.94",,"500","50","1.5","21.759","44918407","2207455350"
"774","046310","백금T&A","KOSDAQ","2020","12","통신장비","0.28",,"500",,,,"16418641",
"775","035150","백산","KOSPI","2020","12","화학","0.94",,"500","100","2","-14.395","24200000","2365556100"
"776","066410","버킷스튜디오","KOSDAQ","2020","12","디지털컨텐츠","0.2",,"500",,,,"34941142",
"777","002410","범양건영","KOSPI","2020","12","건설업","1.86",,"1000",,,,"24831982",
"778","382900","범한퓨얼셀","KOSDAQ","2020","12","-",,,,,,,,
"779","206400","베노홀딩스","KOSDAQ","2020","12","소프트웨어","0.56",,"500",,,,"22073879",
"780","019010","베뉴지","KOSDAQ","2020","12","유통","0.18",,"500","30","1.7","11.83","48200000","1206000000"
"781","322190","베른","KONEX","2020","12","-",,,"100",,,,"7505197",
"782","177350","베셀","KOSDAQ","2020","12","반도체","0.47",,"500",,,,"11192368",
"783","299910","베스파","KOSDAQ","2020","12","디지털컨텐츠","0.2",,"500",,,,"8071688",
"784","007210","벽산","KOSPI","2020","12","비금속광물","2.01",,"500","7","0.3","31.186","68560000","396685821"
"785","225530","보광산업","KOSDAQ","2020","12","비금속","0.84",,"500","100","1.8","42.342","36338727","3633805100"
"786","250000","보라티알","KOSDAQ","2020","12","유통","0.18",,"500","150","0.9","64.673","6750733","982380900"
"787","002760","보락","KOSPI","2020","12","화학","0.94",,"200","4","0.16","60.658","59900000","239600000"
"788","003850","보령","KOSPI","2020","12","의약품","0.11",,"500","100","0.5","16.795","47620000","4511096700"
"789","310210","보로노이","KOSDAQ","2020","12","-",,,,,,,,
"790","006910","보성파워텍","KOSDAQ","2020","12","금속","0.99",,"500",,,,"46073059",
"791","000890","보해양조","KOSPI","2020","12","음식료품","1.16",,"500",,,,"127449373",
"792","226340","본느","KOSDAQ","2020","12","화학","0.51",,"100",,,,"30699596",
"793","206950","볼빅","KONEX","2020","12","-",,,"500",,,,"4183333",
"794","003000","부광약품","KOSPI","2020","12","의약품","0.11","0.1","500","100","0.3","-61.604","64837978","6225071200"
"795","001270","부국증권","KOSPI","2020","12","증권","3.13",,"5000","1200","5.3","17.888","10369886","10831521400"
"796","026940","부국철강","KOSPI","2020","12","철강금속","2.73",,"500","75","1.7","185.874","20000000","1500000000"
"797","014470","부방","KOSDAQ","2020","12","금융","1.04",,"500",,,,"60052260",
"798","011390","부산산업","KOSPI","2020","12","비금속광물","2.01",,"5000","250","0.2","6.4","1056000","264000000"
"799","005030","부산주공","KOSPI","2020","12","운수장비","1.46",,"500",,,,"56849517",
"800","008470","부스타","KOSDAQ","2020","12","금속","0.99",,"500","120","2.23","17.779","8404800","969817320"
"801","338220","뷰노","KOSDAQ","2020","12","-",,,,,,,,
"802","100120","뷰웍스","KOSDAQ","2020","12","의료·정밀기기","0.36",,"500","450","1.5","18.52","10001865","4251910050"
"803","337930","브랜드엑스코퍼레이션","KOSDAQ","2020","12","인터넷","0.69",,"500","110","1.04","29.603","19062968","2069867250"
"804","099390","브레인즈컴퍼니","KOSDAQ","2020","12","-",,,,,,,,
"805","064480","브리지텍","KOSDAQ","2020","12","컴퓨터서비스","1.1",,"500","100","2.6","132.857","11952500","1150545400"
"806","288330","브릿지바이오","KOSDAQ","2020","12","제약","0.2",,"500",,,,"19181174",
"807","365900","브이씨","KOSDAQ","2020","12","-",,,,,,,,
"808","251630","브이원텍","KOSDAQ","2020","12","기계·장비","0.53",,"500","100","1","26.057","15050580","1437033900"
"809","018290","브이티지엠피","KOSDAQ","2020","12","일반전기전자","0.36",,"500",,,,"34159521",
"810","044480","블루베리 NFT","KOSDAQ","2020","12","화학","0.51",,"500",,,,"16474976",
"811","033560","블루콤","KOSDAQ","2020","12","IT부품","0.51",,"500",,,,"18088047",
"812","191600","블루탑","KONEX","2020","12","-",,,"500",,,,"2850000",
"813","369370","블리츠웨이","KOSDAQ","2020","12","금융","1.04",,"100",,,,"4210000",
"814","126340","비나텍","KOSDAQ","2020","12","IT부품","0.51","0.05","500",,,,"4901300",
"815","121800","비덴트","KOSDAQ","2020","12","통신장비","0.28",,"500",,,,"45502014",
"816","148140","비디아이","KOSDAQ","2020","12","기계·장비","0.53",,"500",,,,"20379605",
"817","082800","비보존 헬스케어","KOSDAQ","2020","12","반도체","0.47",,"500",,,,"140651093",
"818","318410","비비씨","KOSDAQ","2020","12","기타제조","0.72",,"500",,,,"5403683",
"819","002070","비비안","KOSPI","2020","12","섬유의복","1.59",,"500",,,,"26735890",
"820","100220","비상교육","KOSPI","2020","12","서비스업","0.68",,"500","150","2.3","-12.33","12996741","1837727250"
"821","146320","비씨엔씨","KOSDAQ","2020","12","-",,,,,,,,
"822","200780","비씨월드제약","KOSDAQ","2020","12","제약","0.2",,"200","100","0.4","0","8892384","853856500"
"823","141000","비아트론","KOSDAQ","2020","12","반도체","0.47",,"500","100","0.9","8.056","12114710","1183329000"
"824","090460","비에이치","KOSDAQ","2020","12","IT부품","0.51",,"500","250","1.2","29.809","33472688","7721550000"
"825","083650","비에이치아이","KOSDAQ","2020","12","기계·장비","0.53",,"500",,,,"26000000",
"826","215050","비엔디생활건강","KONEX","2020","12","-",,,"100",,,,"2121666",
"827","142760","비엘","KOSDAQ","2020","12","기타서비스","0.48",,"500",,,,"27412216",
"828","065170","비엘팜텍","KOSDAQ","2020","12","유통","0.18",,"500",,,,"86996089",
"829","086220","비엘헬스케어","KONEX","2020","12","-",,,"500",,,,"10573865",
"830","086670","비엠티","KOSDAQ","2020","12","기계·장비","0.53",,"500","150","1.4","30.511","8146529","1221979350"
"831","335890","비올","KOSDAQ","2020","12","금융","1.04",,"100",,,,"54740000",
"832","138580","비즈니스온","KOSDAQ","2020","12","소프트웨어","0.56",,"500","300","1.8","110.59","11376440","3360824100"
"833","082920","비츠로셀","KOSDAQ","2020","12","IT부품","0.51",,"500","120","0.7","18.294","21539152","2584698240"
"834","054220","비츠로시스","KOSDAQ","2020","12","일반전기전자","0.36",,"500",,,,"21559978",
"835","042370","비츠로테크","KOSDAQ","2020","12","금융","1.04",,"500","50","0.5","4.206","22353873","1165770550"
"836","030790","비케이탑스","KOSPI","2020","12","서비스업","0.68",,"500",,,,"13071541",
"837","050090","비케이홀딩스","KOSDAQ","2020","12","IT부품","0.51",,"500",,,,"79138942",
"838","307870","비투엔","KOSDAQ","2020","12","금융","1.04",,"100",,,,"4750000",
"839","357880","비트나인","KOSDAQ","2020","12","-",,,,,,,,
"840","032850","비트컴퓨터","KOSDAQ","2020","12","소프트웨어","0.56",,"500","61","0.5","15.497","16623293","1003246992"
"841","148780","비플라이소프트","KOSDAQ","2020","12","-",,,"500",,,,"4745720",
"842","238200","비피도","KOSDAQ","2020","12","음식료·담배","0.82",,"500",,,,"4090000",
"843","093190","빅솔론","KOSDAQ","2020","12","정보기기","0.9",,"500","150","3.3","43.994","19238905","2458829700"
"844","065450","빅텍","KOSDAQ","2020","12","의료·정밀기기","0.36",,"200",,,,"28652800",
"845","210120","빅텐츠","KONEX","2020","12","-",,,"500",,,,"1895000",
"846","005180","빙그레","KOSPI","2020","12","음식료품","1.16",,"5000","1600","2.9","40.563","9851241","14146881600"
"847","072950","빛샘전자","KOSDAQ","2020","12","반도체","0.47",,"500","290","4.8","157.401","6000000","1665307470"
"848","266170","뿌리깊은나무들","KONEX","2020","12","-",,,"500",,,,"5603977",
"849","143240","사람인에이치알","KOSDAQ","2020","12","인터넷","0.69",,"500","600","2.3","30.672","11659263","6631260000"
"850","003960","사조대림","KOSPI","2020","12","음식료품","1.16",,"5000","200","1.2","4.068","9164467","1470752650"
"851","008040","사조동아원","KOSPI","2020","12","음식료품","1.16",,"500",,,,"141144600",
"852","007160","사조산업","KOSPI","2020","12","농업, 임업 및 어업",,,"5000","200","0.6","8.151","5000000","989000000"
"853","014710","사조씨푸드","KOSPI","2020","12","음식료품","1.16",,"1000",,,,"17218543",
"854","006090","사조오양","KOSPI","2020","12","음식료품","1.16",,"5000","150","1.6","7.658","9422739","1413410400"
"855","100090","삼강엠앤티","KOSDAQ","2020","12","금속","0.99",,"500",,,,"35092674",
"856","122350","삼기","KOSDAQ","2020","12","운송장비·부품","0.36",,"100",,,"-0.067","38087327","5000025"
"857","014970","삼륭물산","KOSDAQ","2020","12","종이·목재","0.4",,"500","75","0.7","-20.618","15125000","1134375000"
"858","018310","삼목에스폼","KOSDAQ","2020","12","금속","0.99",,"500",,,,"14700000",
"859","053700","삼보모터스","KOSDAQ","2020","12","운송장비·부품","0.36",,"500",,,,"17084542",
"860","009620","삼보산업","KOSDAQ","2020","12","금속","0.99",,"100",,,,"38092246",
"861","023600","삼보판지","KOSDAQ","2020","12","종이·목재","0.4",,"500","125","1","4.808","16170000","1995973625"
"862","001470","삼부토건","KOSPI","2020","12","건설업","1.86",,"1000",,,,"137546368",
"863","006400","삼성SDI","KOSPI","2020","12","전기전자","1.4",,"5000","1000","0.2","10.61","68764530","66944609800"
"864","006660","삼성공조","KOSPI","2020","12","운수장비","1.46",,"500","80","1.12","11.904","8126314","641520320"
"865","380320","삼성머스트스팩5호","KOSDAQ","2020","12","-",,,,,,,,
"866","028260","삼성물산","KOSPI","2020","12","유통업","1.53",,"100","2300","1.7","32.69","186887081","379416940400"
"867","207940","삼성바이오로직스","KOSPI","2020","12","의약품","0.11",,"2500",,,,"66165000",
"868","032830","삼성생명","KOSPI","2020","12","보험","3.27",,"500","2500","3.1","35.468","200000000","448936947500"
"869","377630","삼성스팩4호","KOSDAQ","2020","12","-",,,,,,,,
"870","425290","삼성스팩6호","KOSDAQ","2020","12","-",,,,,,,,
"871","018260","삼성에스디에스","KOSPI","2020","12","서비스업","0.68",,"500","2400","1.3","40.988","77377800","185640446400"
"872","028050","삼성엔지니어링","KOSPI","2020","12","서비스업","0.68",,"5000",,,,"196000000",
"873","009150","삼성전기","KOSPI","2020","12","전기전자","1.4",,"5000","1400","0.8","16.978","74693696","105908827700"
"874","005930","삼성전자","KOSPI","2020","12","전기전자","1.4",,"100","2994","4","49.698","5969782550","13124259877700"
"875","001360","삼성제약","KOSPI","2020","12","의약품","0.11",,"500",,,,"61549713",
"876","010140","삼성중공업","KOSPI","2020","12","운수장비","1.46",,"5000",,,,"630000000",
"877","016360","삼성증권","KOSPI","2020","12","증권","3.13",,"5000","2200","5.2","38.689","89300000","196460000000"
"878","068290","삼성출판사","KOSPI","2020","12","서비스업","0.68",,"500","200","0.9","3.754","10000000","2000000000"
"879","029780","삼성카드","KOSPI","2020","12","기타금융",,,"5000","1800","5.2","48.165","115858891","192079251000"
"880","000810","삼성화재해상보험","KOSPI","2020","12","보험","3.27",,"500","8800","4.5","49.399","47374837","374097146900"
"881","006110","삼아알미늄","KOSPI","2020","12","철강금속","2.73",,"500","100","1","31.321","11000000","1100000000"
"882","009300","삼아제약","KOSDAQ","2020","12","제약","0.2",,"1000","300","1.8","1476.615","6370000","1831002600"
"883","145990","삼양사","KOSPI","2020","12","음식료품","1.16",,"5000","1250","2.1","16.311","10313449","12564028500"
"884","003230","삼양식품","KOSPI","2020","12","음식료품","1.16",,"5000","800","0.8","8.865","7533015","6026084800"
"885","225190","삼양옵틱스","KOSDAQ","2020","12","의료·정밀기기","0.36",,"500","600","6","282.291","10092700","6038202000"
"886","002170","삼양통상","KOSPI","2020","12","기타제조업",,,"5000","1250",,"7.136","3000000","3561781250"
"887","272550","삼양패키징","KOSPI","2020","12","화학","0.94",,"5000","1000","4.6","43.997","14209804","14209804000"
"888","000070","삼양홀딩스","KOSPI","2020","12","기타금융",,,"5000","2250","3","12.166","8564271","17429114150"
"889","002810","삼영무역","KOSPI","2020","12","유통업","1.53",,"500","500","3.5","25.426","18466948","8814052000"
"890","361670","삼영에스앤씨","KOSDAQ","2020","12","-",,,,,,,,
"891","054540","삼영엠텍","KOSDAQ","2020","12","금속","0.99",,"500","150","2.73","24.083","13000000","1680000000"
"892","065570","삼영이엔씨","KOSDAQ","2020","12","통신장비","0.28",,"500","70","0.9","-25.371","8800000","616000000"
"893","005680","삼영전자공업","KOSPI","2020","12","전기전자","1.4",,"500","250","2.65","43.768","20000000","5000000000"
"894","003720","삼영화학공업","KOSPI","2020","12","화학","0.94",,"500",,,,"34000000",
